122313081	"小田川　6K400左岸"	NULL	22313	"岡山河川事務所"	"おかやまかせんじむしょ"	NULL	87	"中国地方整備局"	1	"22313081"	133.657451000	34.620895000	87079000	"高梁川"	NULL	87079012	"小田川"	3301202	"倉敷市"	"岡山県倉敷市真備町妹"	NULL	0	2	4	NULL	NULL	NULL	NULL
122313082	"小田川　6K800右岸"	NULL	22313	"岡山河川事務所"	"おかやまかせんじむしょ"	NULL	87	"中国地方整備局"	1	"22313082"	133.653554000	34.619290000	87079000	"高梁川"	NULL	87079012	"小田川"	3301202	"倉敷市"	"岡山県倉敷市真備町妹"	NULL	0	2	4	NULL	NULL	NULL	NULL
122313083	"小田川　7K000左岸"	NULL	22313	"岡山河川事務所"	"おかやまかせんじむしょ"	NULL	87	"中国地方整備局"	1	"22313083"	133.652471000	34.621004000	87079000	"高梁川"	NULL	87079012	"小田川"	3301202	"倉敷市"	"岡山県倉敷市真備町妹"	NULL	0	2	4	NULL	NULL	NULL	NULL
122313084	"旭川　3K600左岸"	NULL	22313	"岡山河川事務所"	"おかやまかせんじむしょ"	NULL	87	"中国地方整備局"	1	"22313084"	133.949728000	34.628829000	87078000	"旭川"	NULL	87078001	"旭川"	3301201	"岡山市"	"岡山県岡山市中区平井"	NULL	0	2	4	NULL	NULL	NULL	NULL
122313085	"旭川　15K000左岸"	NULL	22313	"岡山河川事務所"	"おかやまかせんじむしょ"	NULL	87	"中国地方整備局"	1	"22313085"	133.958851000	34.711844000	87078000	"旭川"	NULL	87078001	"旭川"	3301201	"岡山市"	"岡山県岡山市北区中原"	NULL	0	2	4	NULL	NULL	NULL	NULL
122313086	"百間川　12K400左岸"	NULL	22313	"岡山河川事務所"	"おかやまかせんじむしょ"	NULL	87	"中国地方整備局"	1	"22313086"	133.943238000	34.681286000	87078000	"旭川"	NULL	87078002	"百間川"	3301201	"岡山市"	"岡山県岡山市中区西川原"	NULL	0	2	4	NULL	NULL	NULL	NULL
122313137	"吉井川　20K200左岸"	NULL	22313	"岡山河川事務所"	"おかやまかせんじむしょ"	NULL	87	"中国地方整備局"	1	"22313137"	134.090983000	34.751714000	87077000	"吉井川"	NULL	87077001	"吉井川"	3301201	"岡山市"	"岡山県岡山市東区瀬戸町弓削"	NULL	0	2	4	NULL	NULL	NULL	NULL
122313138	"吉井川　21K800左岸"	NULL	22313	"岡山河川事務所"	"おかやまかせんじむしょ"	NULL	87	"中国地方整備局"	1	"22313138"	134.093490000	34.764880000	87077000	"吉井川"	NULL	87077001	"吉井川"	3301213	"赤磐市"	"岡山県赤磐市勢力"	NULL	0	2	4	NULL	NULL	NULL	NULL
122313139	"吉井川　23K600右岸"	NULL	22313	"岡山河川事務所"	"おかやまかせんじむしょ"	NULL	87	"中国地方整備局"	1	"22313139"	134.101217000	34.778521000	87077000	"吉井川"	NULL	87077001	"吉井川"	3301213	"赤磐市"	"岡山県赤磐市釣井"	NULL	0	2	4	NULL	NULL	NULL	NULL
122313140	"吉井川　26K800左岸"	NULL	22313	"岡山河川事務所"	"おかやまかせんじむしょ"	NULL	87	"中国地方整備局"	1	"22313140"	134.126148000	34.791863000	87077000	"吉井川"	NULL	87077001	"吉井川"	3301213	"赤磐市"	"岡山県赤磐市奥吉原"	NULL	0	2	4	NULL	NULL	NULL	NULL
122313141	"吉井川　28K300左岸"	NULL	22313	"岡山河川事務所"	"おかやまかせんじむしょ"	NULL	87	"中国地方整備局"	1	"22313141"	134.142506000	34.795120000	87077000	"吉井川"	NULL	87077001	"吉井川"	3301346	"和気郡和気町"	"岡山県和気郡和気町和気"	NULL	0	2	4	NULL	NULL	NULL	NULL
122313142	"旭川　9K500左岸"	NULL	22313	"岡山河川事務所"	"おかやまかせんじむしょ"	NULL	87	"中国地方整備局"	1	"22313142"	133.934084000	34.671061000	87078000	"旭川"	NULL	87078001	"旭川"	3301201	"岡山市"	"岡山県岡山市北区出石町"	NULL	0	2	4	NULL	NULL	NULL	NULL
122313143	"旭川　10K600左岸"	NULL	22313	"岡山河川事務所"	"おかやまかせんじむしょ"	NULL	87	"中国地方整備局"	1	"22313143"	133.934879000	34.680246000	87078000	"旭川"	NULL	87078001	"旭川"	3301201	"岡山市"	"岡山県岡山市中区西川原"	NULL	0	2	4	NULL	NULL	NULL	NULL
122313144	"旭川　16K600左岸"	NULL	22313	"岡山河川事務所"	"おかやまかせんじむしょ"	NULL	87	"中国地方整備局"	1	"22313144"	133.974831000	34.721999000	87078000	"旭川"	NULL	87078001	"旭川"	3301201	"岡山市"	"岡山県岡山市北区玉柏"	NULL	0	2	4	NULL	NULL	NULL	NULL
122313145	"百間川　5K600右岸"	NULL	22313	"岡山河川事務所"	"おかやまかせんじむしょ"	NULL	87	"中国地方整備局"	1	"22313145"	133.989974000	34.659993000	87078000	"旭川"	NULL	87078002	"百間川"	3301201	"岡山市"	"岡山県岡山市中区海吉"	NULL	0	2	4	NULL	NULL	NULL	NULL
122313146	"百間川　7K000左岸"	NULL	22313	"岡山河川事務所"	"おかやまかせんじむしょ"	NULL	87	"中国地方整備局"	1	"22313146"	133.995791000	34.671962000	87078000	"旭川"	NULL	87078002	"百間川"	3301201	"岡山市"	"岡山県岡山市中区長利"	NULL	0	2	4	NULL	NULL	NULL	NULL
122313261	"吉井川6k200左岸　川口排水機場吐出樋門"	NULL	22313	"岡山河川事務所"	"おかやまかせんじむしょ"	NULL	87	"中国地方整備局"	1	"22313261"	134.049400000	34.653550000	87077000	"吉井川"	NULL	87077001	"吉井川"	3301201	"岡山市"	"岡山県岡山市東区"	NULL	0	1	4	NULL	NULL	NULL	NULL
122313262	"吉井川17k200右岸　坂根堰下水位観測所"	NULL	22313	"岡山河川事務所"	"おかやまかせんじむしょ"	NULL	87	"中国地方整備局"	1	"22313262"	134.103160000	34.734950000	87077000	"吉井川"	NULL	87077001	"吉井川"	3301201	"岡山市"	"岡山県岡山市東区"	NULL	0	1	4	NULL	NULL	NULL	NULL
13301209001	"高梁川　38k600右岸・玉川橋"	NULL	3301209	"高梁市"	"たかはしし"	NULL	87	"中国地方整備局"	1	"3301209001"	133.604724000	34.756543000	87079000	"高梁川"	NULL	87079001	"高梁川"	3301209	"高梁市"	"岡山県高梁市玉川町玉"	NULL	0	1	4	NULL	NULL	NULL	NULL
13301209002	"高梁川　39k900右岸・河内谷"	NULL	3301209	"高梁市"	"たかはしし"	NULL	87	"中国地方整備局"	1	"3301209002"	133.603501000	34.766128000	87079000	"高梁川"	NULL	87079001	"高梁川"	3301209	"高梁市"	"岡山県高梁市玉川町玉"	NULL	0	1	4	NULL	NULL	NULL	NULL
13301209003	"高梁川　43k500右岸・高梁大橋"	NULL	3301209	"高梁市"	"たかはしし"	NULL	87	"中国地方整備局"	1	"3301209003"	133.610892000	34.790950000	87079000	"高梁川"	NULL	87079001	"高梁川"	3301209	"高梁市"	"岡山県高梁市落合町近似"	NULL	0	1	4	NULL	NULL	NULL	NULL
13301209004	"高梁川　51k600左岸・川面簡易水道"	NULL	3301209	"高梁市"	"たかはしし"	NULL	87	"中国地方整備局"	1	"3301209004"	133.595800000	34.847092000	87079000	"高梁川"	NULL	87079001	"高梁川"	3301209	"高梁市"	"岡山県高梁市川面町"	NULL	0	1	4	NULL	NULL	NULL	NULL
13301209005	"成羽川　0k200右岸・神崎橋"	NULL	3301209	"高梁市"	"たかはしし"	NULL	87	"中国地方整備局"	1	"3301209005"	133.594360000	34.775123000	87079000	"高梁川"	NULL	87079021	"成羽川"	3301209	"高梁市"	"岡山県高梁市玉川町玉"	NULL	0	1	4	NULL	NULL	NULL	NULL
13301209006	"成羽川　1k900右岸・小瀬橋"	NULL	3301209	"高梁市"	"たかはしし"	NULL	87	"中国地方整備局"	1	"3301209006"	133.576804000	34.778940000	87079000	"高梁川"	NULL	87079021	"成羽川"	3301209	"高梁市"	"岡山県高梁市落合町阿部"	NULL	0	1	4	NULL	NULL	NULL	NULL
13301209007	"成羽川　6k500左岸・総門橋"	NULL	3301209	"高梁市"	"たかはしし"	NULL	87	"中国地方整備局"	1	"3301209007"	133.535262000	34.782960000	87079000	"高梁川"	NULL	87079021	"成羽川"	3301209	"高梁市"	"岡山県高梁市成羽町成羽"	NULL	0	1	4	NULL	NULL	NULL	NULL
13301209008	"成羽川　15k700右岸・長屋橋"	NULL	3301209	"高梁市"	"たかはしし"	NULL	87	"中国地方整備局"	1	"3301209008"	133.461625000	34.787104000	87079000	"高梁川"	NULL	87079021	"成羽川"	3301209	"高梁市"	"岡山県高梁市備中町長屋"	NULL	0	1	4	NULL	NULL	NULL	NULL
13301209009	"高梁川　47k400右岸・新幡見橋"	NULL	3301209	"高梁市"	"たかはしし"	NULL	87	"中国地方整備局"	1	"3301209009"	133.616100000	34.821880000	87079000	"高梁川"	NULL	87079001	"高梁川"	3301209	"高梁市"	"岡山県高梁市高倉町大瀬八長"	NULL	0	1	4	NULL	NULL	NULL	NULL
13301209010	"成羽川　11k000左岸・手川橋"	NULL	3301209	"高梁市"	"たかはしし"	NULL	87	"中国地方整備局"	1	"3301209010"	133.501370000	34.771970000	87079000	"高梁川"	NULL	87079021	"成羽川"	3301209	"高梁市"	"岡山県川上町吉木"	NULL	0	1	4	NULL	NULL	NULL	NULL
13301209011	"成羽川　左岸・沈下橋"	NULL	3301209	"高梁市"	"たかはしし"	NULL	87	"中国地方整備局"	1	"3301209011"	133.429620000	34.797910000	87079000	"高梁川"	NULL	87079021	"成羽川"	3301209	"高梁市"	"岡山県高梁市成羽町布寄"	NULL	0	1	4	NULL	NULL	NULL	NULL
13301209012	"成羽川　左岸・田原橋"	NULL	3301209	"高梁市"	"たかはしし"	NULL	87	"中国地方整備局"	1	"3301209012"	133.431330000	34.812320000	87079000	"高梁川"	NULL	87079021	"成羽川"	3301209	"高梁市"	"岡山県高梁市備中町東油野"	NULL	0	1	4	NULL	NULL	NULL	NULL
13301210001	"高梁川／新見駅前（昭和橋）"	NULL	3301210	"新見市"	"にいみし"	NULL	87	"中国地方整備局"	1	"3301210001"	133.457307500	34.988518600	87079000	"高梁川"	NULL	87079001	"高梁川"	3301210	"新見市"	"岡山県新見市高尾"	NULL	0	1	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/13301210001.jpg"
13301210002	"高梁川・熊谷川合流付近（小川橋）"	NULL	3301210	"新見市"	"にいみし"	NULL	87	"中国地方整備局"	1	"3301210002"	133.465303700	34.988022400	87079000	"高梁川"	NULL	87079031	"熊谷川"	3301210	"新見市"	"岡山県新見市高尾"	NULL	0	1	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/13301210002.jpg"
13301210003	"高梁川・熊谷川合流付近（江道橋）"	NULL	3301210	"新見市"	"にいみし"	NULL	87	"中国地方整備局"	1	"3301210003"	133.464520100	34.985147200	87079000	"高梁川"	NULL	87079001	"高梁川"	3301210	"新見市"	"岡山県新見市金谷"	NULL	0	1	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/13301210003.jpg"
13301210004	"高梁川／新見市役所付近（金谷橋）"	NULL	3301210	"新見市"	"にいみし"	NULL	87	"中国地方整備局"	1	"3301210004"	133.469930500	34.977025000	87079000	"高梁川"	NULL	87079001	"高梁川"	3301210	"新見市"	"岡山県新見市新見"	NULL	0	1	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/13301210004.jpg"
13301210005	"高梁川・本郷川合流付近（正田橋）"	NULL	3301210	"新見市"	"にいみし"	NULL	87	"中国地方整備局"	1	"3301210005"	133.465995800	34.962113200	87079000	"高梁川"	NULL	87079001	"高梁川"	3301210	"新見市"	"岡山県新見市石蟹"	NULL	0	1	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/13301210005.jpg"
13301210006	"高梁川／新見南中学校付近（上広瀬橋）"	NULL	3301210	"新見市"	"にいみし"	NULL	87	"中国地方整備局"	1	"3301210006"	133.480866400	34.955046400	87079000	"高梁川"	NULL	87079001	"高梁川"	3301210	"新見市"	"岡山県新見市石蟹"	NULL	0	1	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/13301210006.jpg"
13301210007	"高梁川／下長屋遊歩道橋付近"	NULL	3301210	"新見市"	"にいみし"	NULL	87	"中国地方整備局"	1	"3301210007"	133.491488500	34.939125260	87079000	"高梁川"	NULL	87079001	"高梁川"	3301210	"新見市"	"岡山県新見市長屋"	NULL	0	1	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/13301210007.jpg"
13301210008	"神代川／神郷支局付近（安実橋）"	NULL	3301210	"新見市"	"にいみし"	NULL	87	"中国地方整備局"	1	"3301210008"	133.397645000	34.992808800	87079000	"高梁川"	NULL	87079206	"神代川"	3301210	"新見市"	"岡山県新見市神郷下神代"	NULL	0	1	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/13301210008.jpg"
